"x"
0.537084398976982
0.5
0.558124261132274
0.579710144927536
0.681159420289855
0.669172932330827
NA
0.706315789473684
0.707456140350877
0.727443609022556
0.717364532019704
0.683035714285714
0.789115646258503
0.726190476190476
0.734854445318647
0.665959703075292
0.707317073170732
0.664859981933153
NA
0.731382978723404
NA
0.805555555555556
0.642857142857143
0.777777777777778
0.653846153846154
0.714285714285714
0.668582375478927
0.681896551724138
0.705218187366494
NA
0.703463203463203
0.695437306056775
0.751248751248751
0.666396103896104
0.786240786240786
0.776351351351351
0.793741109530583
0.768468468468468
0.772826880934989
0.760617760617761
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
1
0.763888888888889
0.839506172839506
0.687943262411348
0.6734375
0.721666666666667
0.71
0.6625
0.65
0.518518518518519
NA
0.608187134502924
0.643097643097643
0.712962962962963
0.64875
0.66974358974359
0.722105263157895
0.538181818181818
0.617066666666667
0.633793103448276
0.689230769230769
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.645161290322581
0.681818181818182
0.754807692307692
0.646481178396072
0.554655870445344
0.651442307692308
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.529411764705882
0.568845315904139
0.566710239651416
0.516339869281046
0.598268398268398
NA
NA
0.557100529100529
0.493450750850161
0.849267753523073
0.593072441742654
0.702024625212508
0.494830112896222
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.72692793931732
0.694457382394038
0.734967097798956
0.627065527065527
0.735648148148148
0.699652777777778
NA
0.637632607481854
0.615970309152127
NA
0.674502314814815
0.676146384479718
0.447165580547964
0.526704841845687
0.686307719736138
0.508683166962943
0.56007982499904
0.665
0.7
0.766666666666667
0.731666666666667
0.7608
0.747093023255814
0.725158562367865
NA
0.707513416815742
0.868217054263566
NA
0.944444444444444
1
0.924141749723145
0.596789268239046
0.569048189882522
NA
0.594961240310077
NA
0.773227513227513
0.88042328042328
0.839388594944151
NA
0.706830206830207
0.222222222222222
0.0420841683366734
0.36
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.727272727272727
0.725641025641026
0.722222222222222
0.615151515151515
0.691666666666667
0.690972222222222
0.727011494252874
0.767543859649123
0.739583333333333
0.691666666666667
0.75
0.725
0.684375
0.718146718146718
0.771428571428571
0.733333333333333
0.721164021164021
0.625
0.71873840445269
0.7708719851577
0.705882352941176
0.740430622009569
0.838068181818182
0.722222222222222
0.712121212121212
NA
0.752873563218391
0.740437158469945
NA
NA
NA
NA
NA
0.894736842105263
NA
NA
NA
0.716599190283401
0.711670480549199
NA
NA
NA
NA
0.609375
NA
0.631578947368421
0.6875
0.686805555555556
0.71875
0.751470588235294
