label
2
2
9
9
1
1
1
9
9
29
29
29
4
4
1
16
29
4
28
20
25
1
1
16
16
16
16
15
16
16
16
16
17
15
14
15
28
28
20
20
16
26
1
22
22
22
22
22
22
1
1
3
3
1
17
17
17
29
6
18
11
11
11
10
14
29
29
2
1
1
1
1
4
4
29
11
11
11
14
14
29
2
2
13
13
18
22
26
14
14
22
14
15
10
17
2
2
29
20
20
11
3
3
29
2
2
2
13
29
22
22
29
29
29
21
28
28
22
16
16
1
1
14
1
2
2
26
25
3
21
10
21
3
29
29
15
9
10
14
14
9
11
10
15
14
14
14
14
11
20
20
20
2
16
15
16
16
16
26
28
28
28
28
25
25
6
1
29
17
17
17
29
3
13
10
1
10
10
15
14
14
15
15
9
9
9
3
11
28
29
1
1
1
11
11
11
11
11
2
10
10
28
3
3
2
15
15
15
15
20
1
1
29
14
10
10
1
1
1
11
9
9
11
9
1
9
9
10
10
10
10
29
29
4
9
14
14
13
28
3
9
9
2
16
16
16
15
22
15
18
11
11
11
11
29
1
29
29
4
1
1
29
14
29
1
11
11
18
16
16
16
16
16
22
29
9
1
3
3
3
3
3
3
3
3
1
1
3
3
14
14
14
15
1
1
29
17
22
15
16
22
9
3
3
2
2
3
15
15
2
15
2
21
20
1
2
29
1
4
4
29
11
11
11
11
1
4
1
1
20
1
2
9
1
22
22
15
15
29
29
28
29
20
10
1
6
1
1
29
11
11
11
11
13
28
28
28
25
2
2
2
10
10
10
1
1
17
11
11
11
11
11
3
3
2
2
2
29
29
20
9
3
1
15
15
18
1
1
1
2
9
22
22
29
22
15
2
29
21
29
21
21
2
1
2
25
25
18
29
25
29
20
20
2
2
1
15
29
22
22
16
16
2
15
2
2
1
15
2
1
15
15
2
11
11
14
22
22
22
29
29
29
10
18
18
18
29
15
15
2
14
21
13
15
16
15
15
15
21
18
29
26
11
11
18
18
15
14
15
15
1
15
3
1
2
1
10
29
22
22
26
26
14
15
2
15
15
15
2
2
2
1
3
3
25
29
3
3
2
1
1
1
15
29
2
2
16
1
28
16
16
16
16
16
21
21
26
16
26
26
21
16
16
16
16
16
22
22
22
22
15
16
16
16
16
16
16
16
16
22
16
22
16
21
21
16
16
16
16
1
1
1
10
10
3
3
3
3
3
3
3
1
2
2
1
1
6
1
1
6
1
1
17
15
26
22
22
22
20
22
17
22
16
22
2
13
29
20
2
15
26
26
26
29
2
13
28
28
29
13
20
20
20
20
20
20
20
20
20
2
2
2
2
2
2
1
2
2
2
2
2
2
2
2
2
2
2
2
1
29
11
11
2
2
2
1
29
4
17
17
17
1
2
21
15
15
2
15
11
11
29
15
14
15
2
16
11
20
29
3
15
15
14
2
2
15
25
15
16
14
1
1
2
2
2
16
1
14
25
15
16
20
29
15
15
29
14
26
25
17
17
2
3
20
1
2
29
22
22
22
11
14
1
2
1
1
1
22
22
15
11
14
2
13
25
29
18
29
22
17
16
22
20
22
22
3
3
3
3
1
14
1
11
11
11
11
11
10
11
29
18
18
2
29
4
1
1
29
14
14
2
13
25
10
1
1
2
2
2
2
1
11
1
11
29
2
2
2
1
29
29
11
29
29
29
29
14
1
1
10
1
14
14
15
16
9
3
2
2
9
29
26
13
18
1
29
29
15
3
29
28
28
29
1
10
29
3
29
20
22
22
18
14
14
29
29
3
29
29
29
14
14
14
14
14
14
15
15
15
14
28
2
1
2
20
20
29
28
1
1
29
28
28
21
16
13
14
20
1
2
9
29
22
22
29
16
21
21
15
22
17
17
17
17
17
17
17
22
16
16
9
9
9
2
2
15
15
15
15
15
15
15
15
15
2
15
14
1
2
3
3
3
18
2
29
15
1
1
1
4
1
22
22
22
28
15
15
17
17
17
17
22
22
16
15
15
16
15
15
16
16
16
22
22
22
14
13
20
1
2
2
1
1
11
22
22
22
15
22
10
9
9
9
29
11
11
18
18
18
29
2
2
16
1
2
2
1
1
22
22
15
1
2
2
2
1
2
2
1
1
10
9
1
14
14
14
16
16
10
16
26
26
22
3
3
1
1
14
15
2
3
1
11
11
11
11
11
11
29
29
29
29
9
9
15
15
15
15
15
15
25
1
1
1
1
1
1
1
1
1
1
1
2
1
29
3
3
29
1
3
3
3
3
1
25
1
1
3
3
3
1
29
1
1
3
3
1
1
2
2
2
2
2
1
6
1
1
1
1
18
14
1
1
15
22
15
16
16
29
28
28
28
10
11
11
11
14
3
11
9
14
28
28
28
29
28
17
17
17
2
2
3
3
3
2
2
16
1
1
1
1
11
29
29
2
29
29
2
13
13
13
29
9
1
2
2
2
2
29
29
1
15
2
29
29
1
1
2
2
2
2
2
1
1
1
4
4
16
22
22
22
22
20
20
3
14
2
2
13
13
20
18
18
18
1
2
2
1
1
1
2
1
1
1
29
17
11
11
14
22
22
16
16
16
26
16
26
16
16
16
16
16
22
22
16
16
16
16
29
29
29
2
2
2
2
13
28
28
28
28
1
10
1
1
10
3
3
3
3
3
3
3
3
3
3
1
3
2
2
2
2
2
2
1
1
1
6
1
1
1
1
1
1
1
1
16
22
16
16
26
29
14
29
3
9
3
3
29
29
20
15
3
2
2
2
2
2
3
29
29
2
2
1
4
29
29
13
18
2
1
1
1
10
1
1
1
10
29
29
18
18
29
1
10
6
21
21
21
21
26
26
26
22
22
16
16
16
16
16
21
21
20
16
21
1
1
1
1
1
1
1
1
2
2
2
2
2
2
1
1
2
2
2
2
2
2
2
2
2
2
2
2
2
2
1
1
29
29
1
11
11
11
11
29
22
22
16
29
1
1
2
2
2
2
2
1
1
1
2
2
2
2
2
2
2
22
26
26
26
26
2
29
29
13
20
20
20
18
18
18
18
2
1
2
1
9
9
1
22
22
22
22
17
18
29
14
15
14
14
3
12
14
14
14
14
14
14
14
15
1
1
28
1
1
29
1
4
28
1
29
1
1
3
3
1
1
3
3
1
1
3
3
3
3
3
1
1
1
1
1
1
1
1
16
20
16
26
2
10
1
22
22
15
15
15
21
21
21
2
15
29
15
16
16
16
22
26
16
16
21
21
21
9
9
9
15
15
15
1
2
2
2
15
15
15
15
15
15
15
15
15
2
1
1
2
2
2
1
2
2
2
2
3
3
17
3
10
2
2
3
15
15
15
1
6
1
21
29
11
16
14
14
21
29
14
2
18
29
2
1
29
1
6
6
10
15
15
22
29
16
16
29
15
15
16
21
21
21
29
28
28
25
25
25
13
29
20
20
20
20
20
11
11
11
10
11
10
18
18
10
18
18
29
10
18
18
18
18
29
29
18
18
18
1
1
1
22
22
15
29
17
15
15
22
22
17
17
29
16
21
18
2
2
26
26
26
26
26
21
28
13
2
2
2
13
29
20
20
18
10
1
1
1
1
1
22
26
26
26
11
11
11
11
11
11
11
10
10
10
11
11
29
11
29
2
29
20
20
20
21
2
15
15
15
22
29
11
15
15
3
3
15
15
29
29
29
2
1
16
28
28
25
29
16
26
26
16
26
26
26
22
22
22
22
22
22
22
3
1
3
3
29
29
11
11
11
11
11
11
15
2
3
1
1
2
2
25
25
1
1
1
2
13
13
13
13
28
20
20
10
1
1
1
10
1
1
6
14
11
11
11
1
29
14
2
2
2
1
1
10
10
22
11
1
3
15
29
10
15
15
1
20
28
28
20
21
26
14
11
11
13
28
28
1
1
29
22
22
22
14
17
17
15
2
29
29
17
17
17
17
9
3
3
3
2
13
29
20
20
1
1
1
14
14
14
14
15
11
11
11
29
10
10
18
18
29
29
29
16
13
16
16
17
22
17
22
11
29
15
2
2
25
29
1
29
29
29
4
1
1
13
1
15
2
1
2
2
16
2
1
15
22
14
18
18
10
11
9
10
3
9
11
2
28
28
28
29
25
17
17
3
3
29
15
20
1
2
1
1
21
29
21
10
1
16
22
17
22
22
22
17
16
15
15
1
20
10
10
14
15
15
9
11
11
11
11
11
11
11
15
22
2
22
22
11
10
14
14
2
28
28
15
11
2
3
3
16
16
16
16
16
16
21
29
2
28
28
28
28
13
20
20
20
20
11
3
3
3
9
14
14
10
14
9
11
11
11
14
15
14
14
29
3
3
3
29
29
14
14
14
15
15
15
15
15
15
15
3
29
1
14
22
22
13
15
15
16
16
16
16
16
16
16
16
16
15
16
16
16
16
22
16
16
16
16
16
16
22
22
22
22
22
16
22
13
28
11
15
1
1
14
14
14
14
14
15
2
2
2
2
29
1
29
29
12
20
28
13
20
13
14
15
15
16
11
13
28
25
29
20
2
1
22
10
11
10
29
28
20
20
14
14
14
9
15
2
29
29
29
20
1
1
3
2
13
13
3
15
21
3
1
29
9
18
18
18
14
14
10
1
1
10
11
11
9
9
1
1
9
9
29
25
29
29
29
11
11
29
2
1
1
14
17
11
2
21
26
18
18
29
1
2
1
1
1
1
29
29
22
22
22
16
16
16
16
15
29
16
21
21
21
25
25
25
22
17
15
22
16
10
10
14
3
2
2
3
11
11
29
28
10
11
10
14
15
22
16
16
21
16
16
21
21
21
28
22
28
28
28
25
22
14
15
2
2
29
29
29
15
29
29
29
1
3
1
1
17
11
11
29
9
3
29
20
20
20
20
20
29
2
11
11
11
11
11
11
11
11
11
16
22
22
20
17
21
21
15
26
15
25
3
20
1
1
10
1
14
22
22
22
15
16
16
15
2
15
29
21
21
2
1
17
29
11
10
14
18
10
28
29
29
1
1
1
1
1
1
4
1
1
29
1
1
29
14
14
14
29
29
29
29
20
20
1
2
2
9
22
22
15
16
29
11
11
29
3
14
13
13
20
20
20
1
1
15
14
3
3
15
13
29
20
28
20
3
2
2
2
2
2
1
15
16
16
21
16
28
16
18
18
11
11
1
1
10
1
1
10
11
11
9
9
9
9
1
1
9
9
1
1
29
9
9
29
4
1
1
1
14
1
1
1
13
2
2
15
15
15
15
15
15
15
2
15
1
2
2
15
15
2
2
3
3
3
3
29
29
29
20
20
20
26
18
2
13
15
17
1
2
14
15
16
29
15
28
20
2
14
16
16
29
2
2
22
28
29
11
29
29
14
29
20
2
1
1
20
29
4
29
1
1
2
2
2
2
1
15
15
16
9
14
9
2
29
2
3
1
15
18
18
2
1
1
10
1
1
1
6
1
10
1
1
14
14
22
22
9
14
26
26
22
16
16
16
16
16
15
16
21
21
21
26
16
20
16
22
22
22
20
20
14
14
11
11
16
15
21
16
13
15
6
22
22
16
16
9
9
3
1
15
3
3
3
15
2
2
29
20
1
1
29
16
16
11
11
11
11
11
11
29
11
29
1
1
10
9
29
29
29
1
1
15
21
21
29
18
11
10
10
14
14
15
22
15
16
4
1
1
1
29
14
12
13
29
28
20
18
10
11
11
11
11
11
10
11
11
29
29
29
10
10
10
18
18
18
29
10
18
29
29
29
29
18
2
13
13
17
13
14
11
18
2
29
29
1
17
22
29
29
20
20
20
20
25
29
20
20
28
20
20
20
22
22
22
22
26
26
26
22
22
22
22
22
22
22
18
1
14
14
13
13
28
28
28
25
25
25
18
10
1
22
14
3
3
29
2
29
3
3
2
15
29
2
16
26
9
18
11
11
11
11
11
11
11
29
4
4
2
2
29
1
6
22
15
14
22
10
10
10
10
2
2
2
22
26
26
21
26
21
29
14
14
10
15
1
10
9
2
2
15
17
13
21
25
29
2
2
13
13
28
29
25
20
2
1
1
1
10
6
29
29
20
1
29
1
29
11
11
11
18
1
2
15
22
16
16
16
29
18
29
29
9
29
29
3
3
18
1
15
15
2
1
3
3
3
22
1
15
14
14
29
3
29
29
14
1
2
1
2
3
3
3
3
3
3
3
25
14
15
15
9
1
2
2
21
1
1
1
1
11
29
11
16
13
29
3
28
28
29
28
17
2
2
20
20
20
18
1
29
11
29
15
9
11
11
11
11
13
2
1
2
2
1
15
14
22
22
16
16
3
29
14
29
29
29
29
1
2
1
1
29
16
16
16
9
21
10
1
9
9
11
9
9
1
9
9
9
1
1
1
1
10
10
29
29
29
21
22
29
2
13
13
11
15
18
1
1
1
1
1
1
1
1
9
1
1
1
29
9
29
29
29
29
4
1
1
1
1
29
14
14
14
15
1
2
2
16
16
16
18
18
18
11
11
11
11
11
11
29
18
10
10
11
11
11
14
15
22
16
16
17
11
11
11
2
28
25
17
3
29
29
14
16
9
9
9
14
3
2
28
28
25
25
25
25
22
22
16
16
16
16
11
29
20
29
29
22
17
17
16
29
15
15
16
15
15
16
16
16
16
16
26
16
16
16
16
16
2
2
1
29
17
17
29
21
20
1
17
22
9
3
3
3
15
13
29
29
20
2
2
22
20
22
22
3
3
3
1
1
1
1
1
1
28
28
1
1
28
29
29
1
17
16
15
22
1
1
2
2
2
2
11
11
11
29
29
26
15
16
29
22
26
22
1
1
1
29
9
3
1
1
3
3
1
9
3
10
10
10
10
11
11
9
9
9
9
9
11
11
9
28
13
29
14
15
15
14
3
3
29
29
29
15
29
29
29
1
28
13
20
13
1
2
6
22
22
22
16
14
1
2
1
15
15
15
15
2
1
10
2
2
1
1
1
1
1
22
22
22
14
14
14
14
15
9
2
2
28
18
29
16
17
16
22
22
3
1
3
1
2
29
29
28
2
28
3
17
29
15
2
1
12
14
2
2
13
29
20
18
1
2
1
1
22
22
16
29
29
15
15
4
1
1
2
2
13
28
20
20
3
3
11
11
11
11
29
11
29
3
10
9
22
15
10
9
2
22
16
16
16
16
16
17
17
22
22
22
26
21
1
1
1
2
15
2
6
1
1
1
1
1
1
1
15
2
29
1
1
1
29
4
4
11
11
11
14
20
13
13
20
18
15
15
2
1
2
1
1
29
14
14
14
14
15
15
14
14
2
15
15
15
15
15
15
15
15
15
15
15
3
3
1
1
2
29
29
1
1
1
22
22
16
15
3
29
10
1
1
1
11
11
11
11
11
13
18
10
2
2
2
29
20
20
1
2
2
1
16
16
16
15
15
15
15
17
17
17
17
17
17
22
16
22
15
2
2
2
2
2
1
1
3
1
2
2
29
11
11
11
11
11
11
10
10
11
11
11
11
14
14
15
15
3
3
1
1
1
1
1
1
1
1
1
1
1
1
2
2
1
1
2
2
2
2
2
2
2
2
2
2
2
2
2
29
15
16
21
29
29
28
28
28
29
29
29
1
1
1
17
3
3
3
2
15
3
3
2
2
2
2
29
20
20
2
2
1
16
26
22
2
1
1
1
14
22
22
22
22
22
15
29
2
29
29
25
29
2
2
2
1
11
14
9
29
29
9
1
1
14
22
22
16
16
2
2
25
29
3
22
22
17
17
22
28
22
16
16
26
26
11
3
29
13
13
13
29
1
22
22
22
15
16
16
16
29
29
29
11
11
11
11
2
1
10
10
1
1
22
22
9
29
1
2
2
2
1
1
1
1
1
4
4
4
2
1
29
11
10
29
29
3
29
29
14
13
13
13
20
20
2
2
15
15
15
14
16
14
2
15
29
28
28
29
29
1
2
2
2
2
15
15
15
15
15
15
15
15
15
15
15
2
1
1
2
29
20
20
20
26
14
15
15
15
29
29
6
28
10
1
14
15
29
15
2
29
22
16
16
26
26
16
26
26
16
16
16
16
16
16
22
22
22
16
29
2
2
2
13
2
13
28
28
28
28
13
13
13
29
29
1
1
1
1
1
1
1
2
2
2
2
2
2
2
2
2
2
2
15
15
15
6
15
1
29
13
14
15
15
15
2
1
2
2
25
21
2
14
29
21
2
2
1
1
6
25
2
29
1
1
28
20
9
28
15
15
22
20
22
22
13
13
13
13
2
15
4
29
18
14
2
2
2
11
11
29
10
18
18
18
18
29
18
18
22
22
22
22
29
29
2
2
14
11
1
6
15
15
15
16
15
16
22
29
29
15
15
22
16
16
16
16
16
22
22
22
22
16
16
16
29
16
2
2
2
28
28
28
25
28
10
1
2
15
16
20
13
15
10
10
9
14
14
14
13
28
28
28
9
1
17
17
17
17
17
16
17
22
17
22
22
16
16
16
16
16
16
16
16
16
16
16
22
22
22
16
16
16
13
28
28
1
6
1
1
1
1
1
17
1
2
13
28
14
9
3
3
15
2
2
29
20
21
15
15
15
15
16
16
16
16
16
22
16
22
22
22
16
16
1
1
1
1
1
2
2
2
2
1
2
2
2
2
2
2
2
2
2
2
29
29
10
11
10
14
20
29
18
18
16
16
16
29
20
20
20
20
20
20
28
28
15
22
22
15
26
22
22
22
14
20
16
2
3
2
2
29
25
10
1
17
14
16
16
16
2
15
15
2
2
29
28
28
17
3
3
3
3
2
2
29
29
29
20
20
18
28
18
29
29
1
11
14
1
14
29
2
2
1
1
17
17
9
29
20
20
20
20
10
1
26
22
26
15
15
15
16
16
16
16
16
16
16
16
16
26
16
29
21
10
10
1
2
2
2
2
2
1
15
14
22
22
22
22
16
16
15
15
15
15
16
16
16
16
16
21
21
16
26
26
17
17
15
15
17
17
22
17
16
17
16
16
16
16
15
15
16
15
15
16
22
22
16
16
3
9
9
9
1
18
1
2
15
2
3
3
3
3
3
3
1
2
2
2
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
22
15
18
1
1
1
15
22
11
14
14
1
29
29
29
11
11
11
11
11
11
14
29
3
1
1
1
1
22
22
15
9
16
16
16
16
16
16
16
16
22
22
29
22
15
29
29
15
2
14
9
3
29
29
11
13
29
20
16
26
16
26
26
26
26
15
15
22
10
10
18
10
3
3
20
20
20
20
1
2
2
4
15
21
28
29
25
20
16
16
16
22
22
26
22
22
22
22
22
22
22
22
22
22
26
26
29
4
1
1
1
22
22
22
15
29
11
11
11
26
3
13
28
28
20
20
22
22
15
16
16
16
29
29
22
22
11
9
1
18
18
3
1
1
2
2
15
9
9
9
2
2
29
1
15
29
2
13
20
18
1
1
1
1
29
29
11
2
16
16
16
11
11
29
1
11
11
10
29
2
9
9
9
3
1
1
1
11
11
11
11
11
11
15
14
14
15
15
3
1
1
1
14
14
14
14
3
29
15
15
1
1
1
1
1
3
1
3
6
17
17
20
29
20
11
11
11
11
11
11
10
10
10
10
11
11
10
29
10
18
18
29
18
11
10
14
14
14
15
15
29
11
11
14
1
1
15
14
14
14
14
15
14
14
15
2
15
15
15
15
15
15
15
15
15
15
15
29
15
1
1
2
2
13
13
21
16
1
1
11
11
29
11
14
3
1
29
6
17
2
21
21
21
20
2
15
2
1
1
29
18
29
29
11
11
11
11
11
9
9
3
3
29
14
29
10
29
10
29
18
2
15
1
1
1
1
1
1
2
2
15
2
3
3
3
3
3
3
3
2
2
2
2
2
6
1
1
1
1
1
1
1
22
16
16
29
1
1
2
2
1
10
1
29
14
10
11
11
14
29
20
29
11
11
11
29
1
29
20
20
20
3
15
15
15
15
2
2
29
20
2
1
1
1
1
15
22
16
15
1
9
1
1
14
22
16
15
16
22
10
1
2
2
1
1
29
29
2
15
10
14
14
22
16
16
15
15
29
15
16
21
21
2
29
18
29
29
1
1
1
4
14
29
12
28
28
25
20
18
10
28
29
25
1
17
17
29
15
13
29
20
20
18
10
1
10
2
10
1
14
22
22
14
16
9
9
9
2
13
28
28
28
17
17
29
16
16
29
16
16
16
16
26
22
16
20
22
22
22
22
20
22
22
1
1
1
1
2
2
2
2
2
1
1
1
2
2
2
2
13
26
26
26
22
16
16
29
29
29
29
11
1
2
15
22
16
15
16
2
28
20
18
18
1
29
29
29
29
29
29
29
1
1
3
3
3
18
1
1
1
11
11
11
11
2
13
28
28
25
1
1
1
10
10
6
29
14
14
14
29
9
29
3
3
2
29
15
15
15
20
1
2
1
1
14
1
9
9
11
9
9
11
11
11
9
9
9
9
1
1
1
9
1
10
10
9
10
29
15
1
3
3
3
3
3
3
3
1
1
3
3
1
2
2
2
2
2
2
2
2
2
1
1
1
1
1
1
9
4
16
1
22
15
1
14
11
20
20
1
2
2
2
1
9
1
2
15
29
4
2
29
1
1
1
1
13
20
21
16
15
15
17
16
16
17
16
22
15
16
16
16
22
22
16
16
16
16
16
22
22
22
22
22
21
1
14
14
3
14
28
1
28
2
2
13
13
2
10
1
1
2
10
22
16
15
21
1
2
2
2
1
1
22
22
17
15
29
29
20
2
21
26
21
22
16
26
26
26
22
26
16
16
16
16
21
22
22
22
22
22
22
22
22
26
21
21
11
11
18
18
10
10
10
29
29
2
2
2
2
14
11
10
10
14
15
15
9
25
15
13
9
9
1
22
11
4
1
1
1
12
14
2
20
14
15
2
1
1
1
4
4
11
29
29
3
29
14
14
14
22
22
15
15
22
22
22
14
15
22
22
22
17
1
3
11
11
11
1
1
9
9
9
11
11
9
9
9
9
1
9
9
9
9
9
9
9
9
9
29
29
4
1
18
3
3
29
29
29
12
12
15
15
14
15
15
15
15
1
1
15
16
9
14
14
15
3
2
2
29
29
29
29
14
14
14
12
14
14
14
14
14
14
15
15
15
2
2
15
15
15
15
15
15
15
15
2
1
1
4
4
1
29
14
17
22
21
2
2
14
14
16
16
16
16
29
29
28
10
29
11
11
11
10
10
14
3
14
29
9
14
3
1
15
15
15
2
29
16
16
22
22
22
22
22
16
16
16
21
16
2
28
28
13
13
13
29
20
20
20
20
28
20
20
11
11
9
1
18
11
11
11
3
3
3
1
2
2
20
28
29
20
20
1
22
22
16
11
11
29
11
29
29
29
29
29
1
3
16
15
16
1
1
1
1
29
1
11
11
13
13
22
11
11
3
3
3
1
3
11
11
11
11
11
11
11
11
16
22
9
3
3
3
2
2
1
1
11
2
13
13
29
25
2
21
20
25
25
18
18
1
1
18
2
14
1
2
2
14
22
22
22
16
22
9
2
2
15
13
28
28
28
25
1
1
29
1
1
1
2
2
13
13
28
25
2
2
1
29
1
1
1
6
29
17
17
14
11
11
11
11
11
11
11
10
10
10
10
29
29
10
14
14
15
15
14
