"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
-20.8413599704607,-0.523512389753177,-87.5499357864622,-664.074500099969,-731.774645909854,-175.871035264701,-190.991265411495,-372.659243418771,-147.210932235381,-140.797965207181,-138.980617269111,-122.482484368041,-164.515165577197,-41.4228488235492,-14.4522773712652,-13.507234251644,-33.6954005693742,-306.578055125097,-301.034437792773,-191.646927113275,-181.582119860653,-64.826103836628,-42.3972064702553,-25.1941717943273,-731.774645909854,-8.89479217825895,-731.774645909854,-593.622588828895,-0.897898449406613
-109.896690656714,-5.80788375608212,-204.98763036798,-731.774645909854,-731.774645909854,-405.205604335696,-398.532626255673,-650.469477101255,-280.111514133168,-253.006399982091,-251.765326896822,-302.231040851747,-105.304289360974,-75.3718506002545,-15.4464772410947,-5.180518161923,-13.7234623850709,-493.473938028442,-471.681998566883,-24.9202941748177,-10.5828373620058,-6.80243884204982,-15.5454539527138,-13.007806197735,-522.289057815559,-3.9763892946605,-537.062841222287,-353.465994938658,-0.0289368846839145
-79.8030328077947,-3.50454785829875,-147.003471214339,-731.774645909854,-650.073537805801,-327.895462392256,-356.034655723616,-558.16086634002,-218.68332245374,-199.089497596138,-195.993407098832,-226.72000935871,-229.44470604012,-48.6099792205738,-5.42833030324746,-1.10337918320966,-8.16180323004432,-434.726184617347,-394.301161686347,-72.9394942231574,-40.3409173119339,-12.7030124986854,-11.9118237297582,-4.34293849997006,-731.774645909854,-5.42840502795888,-731.774645909854,-600.061075459896,-0.484317425670734
-25.6800302344517,-118.075744196923,-121.905390333338,-71.4820060362532,-47.0768138886463,-63.9576854778427,-274.587344065286,-3.08699149584141,-27.4891357536624,-5.69168209867611,-18.5133967032773,-277.006525066747,-731.774645909854,-271.383265892845,-389.903154284873,-731.774645909854,-474.594837026538,-0.310080881690449,-89.8128816192617,-731.774645909854,-731.774645909854,-731.774645909854,-713.043589013762,-711.423185575212,-731.774645909854,-599.015799247683,-731.774645909854,-731.774645909854,-1.5250995746982
-4.26337515804805,-51.646808532298,-76.0804144227171,-16.0637349240287,-400.265652591659,-15.6352365257022,-134.884221870283,-0.248734002360174,-22.6546254960328,-3.91451776377831,-17.5909204180336,-194.732743819418,-731.774645909854,-210.042517910719,-313.768586046702,-731.774645909854,-380.013391077328,-2.89096779686067,-109.18913376668,-731.774645909854,-731.774645909854,-731.774645909854,-583.961649902034,-573.228189011313,-731.774645909854,-472.32278879638,-731.774645909854,-731.774645909854,-2.03511844516137
-73.4290751424454,-23.0798184000327,-54.7293515439085,-731.774645909854,-731.774645909854,-282.672770029368,-731.774645909854,-599.357552896553,-76.4460729686435,-172.030061575745,-130.193946532838,-88.9646703722914,-731.774645909854,-2.55484277222188,-0.340516636064206,-2.90384296824183,-4.66697983081604,-343.96612984844,-214.257438446038,-613.894884380585,-322.994913656873,-50.0526343868913,-69.4666473505053,-97.230145265635,-731.774645909854,-6.73475871331056,-731.774645909854,-731.774645909854,-1.92763963093675
-124.881005124809,-59.5182740309151,-91.8304757189232,-731.774645909854,-731.774645909854,-415.909914614688,-731.774645909854,-731.774645909854,-112.773447717201,-220.70329569415,-200.320709726358,-126.450170324501,-731.774645909854,-2.12545939524062,-2.32416089453101,-4.80575404872256,-0.660030871909522,-424.703153432067,-245.775796909381,-731.774645909854,-342.46107160056,-31.116364224963,-123.691423596641,-171.774510892132,-731.774645909854,-2.63545129645936,-731.774645909854,-731.774645909854,-1.68172993681697
-120.825598449146,-54.7173678476495,-89.7826184543948,-731.774645909854,-731.774645909854,-405.344335819821,-731.774645909854,-731.774645909854,-109.863501415282,-217.269756252964,-192.521038602281,-128.74636741731,-731.774645909854,-2.25416968851525,-2.01709481104195,-3.33706348395059,-0.675976790617301,-420.194158190889,-248.590922980168,-692.518709601613,-322.02873195726,-28.908437400571,-109.473058728339,-154.532956939974,-731.774645909854,-2.77212067685692,-731.774645909854,-731.774645909854,-1.86260151500239
-129.390101858472,-63.8206901925405,-94.4036960373557,-731.774645909854,-731.774645909854,-425.293296414216,-731.774645909854,-731.774645909854,-115.978066948479,-224.473551810816,-202.967472882179,-126.799834365831,-731.774645909854,-2.07825520055015,-2.63147538712436,-5.80398482703187,-0.650295890029895,-429.966091734951,-245.779248317907,-731.774645909854,-352.502184671594,-31.676981244023,-132.536901453037,-182.534280032827,-731.774645909854,-2.61986505295896,-731.774645909854,-731.774645909854,-1.5839656604942
-321.401412709821,-154.23897444961,-235.217961393806,-731.774645909854,-731.774645909854,-731.774645909854,-731.774645909854,-731.774645909854,-239.416272817284,-366.092633062747,-328.621965968622,-360.682190147802,-731.774645909854,-29.7011317548445,-8.02887339532652,-10.765600498232,-1.37803008626261,-663.668901322869,-439.437825678292,-566.115953741692,-160.885729381335,-0.92998464013714,-101.904896780835,-161.908950266057,-731.774645909854,-1.82490223997306,-731.774645909854,-731.774645909854,-1.6513794627809
-301.725861375938,-158.513464986992,-219.897799619033,-731.774645909854,-731.774645909854,-709.880180224192,-731.774645909854,-731.774645909854,-227.746747361997,-353.729211900004,-320.904613672309,-330.650987364101,-731.774645909854,-23.5856227512717,-9.01776353328533,-7.11335928046894,-1.07562640965238,-642.445593993187,-416.242845059662,-600.419010483394,-180.399128045168,-1.34135168082055,-114.303971044861,-174.720481411138,-731.774645909854,-1.73045884947541,-731.774645909854,-731.774645909854,-1.51738065472345
-155.740535352241,-74.6000569417205,-115.343338509468,-731.774645909854,-731.774645909854,-465.662651455875,-731.774645909854,-731.774645909854,-133.438209894814,-246.023382019731,-216.647402247932,-171.05910400978,-731.774645909854,-3.2915420815118,-2.35137578101565,-3.41540624237013,-0.437825366818542,-468.250758088643,-287.379095241314,-617.028264757493,-256.751664336667,-13.6580199118898,-99.709735286912,-145.955847198263,-731.774645909854,-3.52020784327468,-731.774645909854,-731.774645909854,-1.8346491405083
-205.029658504354,-85.0588550135046,-152.14572487195,-731.774645909854,-731.774645909854,-537.640343486149,-731.774645909854,-731.774645909854,-165.200627546936,-282.47720034777,-240.117108047251,-239.237412140155,-731.774645909854,-10.0544818510429,-4.61500672617523,-1.98271938040107,-0.464626332265218,-529.064143162122,-346.720473355466,-481.679751996016,-166.187720104873,-2.6688516061516,-71.7923263014882,-114.711991170157,-731.774645909854,-3.25909143612781,-731.774645909854,-731.774645909854,-2.15213567341508
-113.877084091976,-12.536955888544,-147.777024209017,-731.774645909854,-731.774645909854,-409.22076978734,-648.428472381188,-681.017570099679,-200.052330563671,-207.758034118782,-193.481829339572,-248.761483614529,-731.774645909854,-31.7586721861093,-5.85639202592538,-0.201171999760327,-5.943299957545,-526.605764245301,-382.256203563745,-132.7285059337,-54.9302798702729,-2.70920588997896,-5.00079567811968,-6.85125944359141,-731.774645909854,-4.6092615002612,-731.774645909854,-731.774645909854,-2.38162622237328
-97.9522567388991,-3.76748078924121,-139.077014439348,-731.774645909854,-115.972003319565,-357.510473954187,-484.56794295386,-605.695789685647,-215.147737927276,-193.854753145721,-185.77392111779,-229.935338581717,-497.027423813846,-36.3162507103821,-2.88127064224239,-0.23506048520579,-4.64077971524981,-472.826981364327,-378.964890554284,-107.017155724571,-45.8656636522433,-6.92464922593095,-4.58077216312238,-4.67970967525814,-731.774645909854,-5.05392355279445,-731.774645909854,-731.774645909854,-2.36704965840459
-142.054699941446,-19.0508689401107,-160.122238252205,-731.774645909854,-731.774645909854,-465.266827265748,-731.774645909854,-731.774645909854,-189.368423286603,-229.871781951276,-207.3482305464,-266.579549450557,-731.774645909854,-25.9084368653057,-3.55809198803724,-0.40829272204892,-10.240648723303,-535.938537713615,-386.313773755935,-185.733615758864,-62.6031174008028,-1.58491951253445,-6.74524409765287,-19.9253435702171,-731.774645909854,-4.56105207750177,-731.774645909854,-731.774645909854,-2.40688947231139
-162.795045263386,-25.4615858724359,-181.849501401185,-731.774645909854,-731.774645909854,-507.32858048604,-731.774645909854,-731.774645909854,-210.152053340985,-246.548791200362,-225.317891401037,-302.720925071561,-731.774645909854,-32.3299441725931,-3.42155162842541,-0.966944717939836,-11.9280921182939,-571.301468849287,-416.067129352794,-161.714291126394,-41.9683337811263,-0.821586533428938,-4.77762425421765,-17.2567178323307,-731.774645909854,-3.33799512112358,-731.774645909854,-731.774645909854,-2.26884920300779
-4.34296157433888,-48.5639806761242,-3.94371901872131,-386.583953747937,-731.774645909854,-97.8377967668766,-731.774645909854,-343.624898360714,-14.3335401190734,-56.5169037405326,-40.18468639427,-1.11477041180456,-731.774645909854,-1.22415636050491,-15.5859953030159,-122.281299980567,-30.5203031255635,-138.147254409406,-40.5825595190241,-731.774645909854,-731.774645909854,-393.538457147034,-287.797955642435,-326.119780223423,-731.774645909854,-90.3302714753693,-731.774645909854,-731.774645909854,-1.06238923783198
-8.81344563256177,-0.230890791303065,-33.7058705891511,-384.847423306297,-107.830635229541,-77.3036857174023,-155.107246997721,-241.957330522626,-74.803481694079,-76.3846993403914,-73.6624404588099,-51.8980638070586,-332.699087237985,-11.6231804068421,-18.7945303605911,-27.5492408983525,-64.5011932728285,-217.70544262377,-199.608982060765,-500.963315875889,-418.369900487514,-153.370344717525,-66.7003245363172,-57.0073763652347,-731.774645909854,-29.4966741944809,-731.774645909854,-731.774645909854,-1.57980065161593
-2.88359039232936,-0.158488876176056,-40.7232969325905,-272.004391579246,-731.774645909854,-29.493669316909,-25.9086133974478,-160.61340122994,-97.1052731022245,-101.827222069592,-104.631810842911,-62.8174127020864,-88.5408659972968,-29.3460678439099,-76.0238684797856,-100.877637873624,-134.56051586475,-150.446013710103,-217.571818169,-685.099545976266,-642.090234229073,-268.166120165968,-155.987269590127,-124.409652675035,-731.774645909854,-65.9041126048835,-731.774645909854,-547.75268958516,-2.40092625285513
-12.7923013342999,-3.05043705376667,-221.471054848852,-731.774645909854,-731.774645909854,-240.336989258477,-285.015738874864,-533.954721147141,-324.591508829525,-313.43718814815,-305.394176320797,-227.099631575394,-0.16222627256591,-114.910881527646,-93.0670348079966,-54.5362278766428,-83.5214187816979,-407.503773327514,-470.306967007625,-63.6330094188827,-154.091540374263,-76.913702896708,-141.968269901399,-118.060135373224,-238.915483438628,-29.1563322292426,-124.82423701864,-14.2196352302261,-2.27877555296225
-13.8038883093723,-5.93950201136338,-10.7949254156218,-446.3268778457,-731.774645909854,-128.331306560979,-723.032424774099,-367.690355058924,-30.872269282445,-92.2467113619366,-61.3258958054049,-19.7952905082307,-731.774645909854,-2.10915890377863,-0.495164325159018,-12.3676521490749,-6.51297937226291,-215.883705851861,-127.186235702656,-731.774645909854,-561.30984837077,-161.505276156973,-107.331250091971,-123.138612068437,-731.774645909854,-32.1298502108232,-731.774645909854,-731.774645909854,-1.32785148171601
-28.7134807938206,-33.5987427658215,-470.208687150485,-731.774645909854,-731.774645909854,-608.487666489748,-731.774645909854,-731.774645909854,-593.748246723319,-552.229375384767,-535.656160573573,-527.356943142209,-4.89604671009736,-231.232854287554,-165.020371850694,-81.1765773198378,-129.481966232549,-723.52978689548,-731.774645909854,-0.628915948688778,-19.1037240249205,-47.6061860540837,-212.49132343412,-136.653301982675,-2.75102562120827,-17.7656746867103,-2.92395780937932,-1.14038009552387,-3.81335651591411
-4.50666577874544,-4.45541203325625,-315.457856460718,-731.774645909854,-731.774645909854,-325.635389406859,-490.407811722733,-699.009968903198,-465.047026984573,-450.329260877976,-430.153363484506,-301.785098384523,-3.57053510117309,-172.911566653735,-160.354927021047,-101.247481385966,-131.432578307864,-517.733560572708,-581.366134651994,-30.7522709169126,-123.716002711959,-85.4072702860206,-239.95568479452,-185.928701752132,-101.637659194574,-41.2897165849447,-36.7104508726915,-0.0843570805156188,-3.50304808988686
-0.140428080467306,-2.25159928656287,-38.7268164869347,-164.2673610886,-731.774645909854,-7.08779215548684,-8.90939874047565,-121.00322260321,-120.347101265429,-119.019856245792,-129.880604398832,-79.8826192767946,-108.766664555271,-55.4063745030894,-141.643766947534,-193.760305282899,-194.468730003193,-114.680926844067,-221.204117388454,-731.774645909854,-731.774645909854,-408.48443093484,-252.968383969609,-209.945625030618,-731.774645909854,-114.002540789387,-731.774645909854,-538.784487352316,-3.69639998006565
-0.0522207719252288,-4.80301224787498,-34.2813773710198,-73.6643819257522,-731.774645909854,-8.4472091232726,-8.58487574430878,-80.1450680874167,-121.709277839342,-95.1205797202236,-125.636745968451,-102.451529707335,-203.612869228399,-82.161869455778,-187.725118874257,-295.603386562535,-237.231305198189,-78.8350952117077,-206.417955678458,-731.774645909854,-731.774645909854,-569.245996373636,-330.687476543748,-284.738073107166,-731.774645909854,-168.95320317438,-731.774645909854,-731.774645909854,-3.1635761498937
-2.06843470229094,-0.169688303280706,-67.1262618783853,-304.380248170152,-731.774645909854,-31.6717832373245,-39.2946131078372,-197.350573974249,-152.431495419653,-157.313550947553,-157.577221417042,-85.6324851978253,-38.3350483100932,-49.4193805856927,-110.54401071799,-127.297588248403,-161.405391632032,-172.646210010092,-266.250779012505,-654.576868302626,-650.097800721893,-278.475163683837,-203.102540895885,-163.584809621491,-731.774645909854,-72.6952654842696,-551.767679421041,-300.780498007713,-3.51698809748346
-46.6366613828417,-257.32420952145,-26.8556948293193,-300.075227286709,-731.774645909854,-106.163359488623,-731.774645909854,-149.286242557493,-13.5888289493317,-4.04012389555125,-0.804490062395108,-54.5498558073638,-731.774645909854,-59.6249954363583,-167.382920745688,-617.870157618973,-230.997554955564,-39.8962471714551,-2.77280596586267,-731.774645909854,-731.774645909854,-731.774645909854,-630.00107662502,-673.409231080014,-731.774645909854,-353.626778757954,-731.774645909854,-731.774645909854,-0.749503675823566
-18.3194589097443,-10.5956823050126,-13.9448480431535,-453.4337242572,-731.774645909854,-128.53391582525,-648.190604070661,-369.919189931328,-38.6412254190222,-88.7229917285172,-61.7093739236636,-25.7775837636564,-731.774645909854,-3.44762212098495,-0.329614851490253,-8.52122847716154,-9.29459653347017,-227.601749223651,-139.46366109253,-731.774645909854,-509.364154094681,-146.153280154359,-92.5764031083091,-105.671105367611,-731.774645909854,-30.2273304247973,-731.774645909854,-731.774645909854,-1.39166443564962
-11.6293626519371,-2.17621957840621,-30.570723053302,-526.516251969594,-731.774645909854,-149.313459738055,-428.995578493743,-369.203422062799,-84.7377544871064,-92.6941582514059,-77.7408715176516,-59.2513675672387,-731.774645909854,-13.4526667044954,-0.574568391879231,-3.61504690055012,-29.4736110536685,-293.140920668679,-196.968015457491,-497.773470292606,-326.406181891362,-92.0675117055847,-44.0215752173392,-52.8688654548184,-731.774645909854,-14.9121563880001,-731.774645909854,-731.774645909854,-1.21518141469661
-103.37332855667,-44.3113269242376,-77.1351428466497,-731.774645909854,-731.774645909854,-372.972211824649,-731.774645909854,-731.774645909854,-97.5727525018203,-201.924179675509,-177.986299398062,-109.956116914847,-731.774645909854,-1.61534971549581,-1.75827044750156,-4.51721592864133,-1.11822340960356,-394.99473520159,-230.575177100651,-721.05724019258,-352.724295581258,-37.806491971739,-110.202817128816,-153.597734852302,-731.774645909854,-2.72469284876853,-731.774645909854,-731.774645909854,-1.48947727124928
-5.8612168269307,-0.0898619601852113,-42.4320866870851,-306.97028480691,-731.774645909854,-41.6701855659385,-37.5830839972117,-177.901729761795,-94.57396773744,-98.6212355611234,-100.858226044002,-61.8474658131243,-96.8295701142119,-25.3546756689594,-61.8226508264786,-81.0730436852493,-121.213386221583,-164.618576269902,-219.309786363802,-609.380138383222,-571.388185071209,-235.183734797209,-133.708780886326,-105.383176247334,-731.774645909854,-55.4043437332115,-731.774645909854,-582.155144329787,-2.48777230228666
-6.59588284645697,-92.4214048210433,-42.7913894023121,-17.4780093696097,-731.774645909854,-18.0128090250371,-290.81699235035,-2.24916252511367,-4.26697374678991,-0.427030683264502,-3.72727801796918,-138.415697792997,-731.774645909854,-152.991177800762,-232.472230618939,-719.324382435592,-306.294657433172,-3.05782677516052,-61.0078230306801,-731.774645909854,-731.774645909854,-731.774645909854,-538.56070174847,-546.952825646948,-731.774645909854,-432.196618246756,-731.774645909854,-731.774645909854,-1.86026861967131
-2.55025053240516,-57.5867712811958,-8.54709492263958,-33.7489804314634,-731.774645909854,-3.65714233173565,-291.248329837303,-19.1712377716844,-1.43468756110581,-1.20118021049922,-2.7099133812795,-64.0533770935986,-731.774645909854,-80.7275227356606,-131.623940844459,-461.466229605009,-189.560360125971,-22.743905467229,-39.0869993208913,-731.774645909854,-731.774645909854,-731.774645909854,-398.37944778531,-409.369414607803,-731.774645909854,-300.162897519316,-731.774645909854,-731.774645909854,-1.23661192506607
-1.02756264351352,-43.1763939285243,-6.71571336138348,-20.9526047092052,-731.774645909854,-2.48720178017173,-244.560286796304,-19.6735212356573,-1.64112857116553,-1.80919944907317,-3.33193860366164,-57.9616096390096,-731.774645909854,-75.7177693853097,-122.799328761986,-420.727115123824,-176.360127497886,-28.1747152650797,-43.4201710115791,-731.774645909854,-731.774645909854,-731.774645909854,-370.128273222974,-378.178722737483,-731.774645909854,-280.469530562964,-731.774645909854,-731.774645909854,-1.80485944266873
-0.388515101156844,-9.84129569222767,-7.82391533680268,-6.46546214069733,-4.59754680084496,-1.49817769676811,-102.343286376196,-34.7269105269907,-6.96882054459522,-6.04647906496653,-13.2343105339005,-54.8807071794557,-731.774645909854,-70.3775920265032,-113.982414539088,-317.763420101227,-151.719191340036,-48.042915009771,-69.5230655169691,-731.774645909854,-731.774645909854,-721.385474646921,-296.394036159475,-292.503892579284,-731.774645909854,-220.009457939737,-731.774645909854,-731.774645909854,-2.4888533492283
-5.46848137050244,-36.1059710827164,-51.1255215907623,-5.38403452105748,-151.933313708521,-6.70744158437409,-112.080137972801,-0.301133563446316,-14.9348918748632,-3.05101685126864,-10.502879871378,-152.653742328977,-731.774645909854,-171.936073676254,-261.398187794282,-692.809810739512,-322.68341725485,-4.27520735409382,-99.4359887273725,-731.774645909854,-731.774645909854,-731.774645909854,-516.269795770967,-507.302083267237,-731.774645909854,-413.006998672511,-731.774645909854,-731.774645909854,-1.66736028461309
-1.18286463184282,-59.7182342665018,-22.4207590009964,-12.8140994603268,-382.220120277066,-4.15956784073418,-209.399506746652,-4.54589297893145,-3.33058266430526,-0.764147734145734,-3.61293937539904,-98.8243660456568,-731.774645909854,-116.555973739684,-181.900165440231,-565.026184171555,-244.21004833784,-10.3926111164004,-58.9221411776263,-731.774645909854,-731.774645909854,-731.774645909854,-448.648957322578,-452.940853947772,-731.774645909854,-355.533366981583,-731.774645909854,-731.774645909854,-1.97424244058432
-1.01733505178304,-50.6749603289175,-16.6362826653345,-19.1364565425534,-364.799513752357,-2.80552776472745,-196.840380328913,-6.2340007807655,-2.75803032803564,-1.02433434062105,-4.09805722752125,-86.7719786639552,-731.774645909854,-104.915083102076,-165.150973823291,-516.830322744543,-223.9097548386,-14.6766738847148,-56.3057087621808,-731.774645909854,-731.774645909854,-731.774645909854,-420.767196426702,-424.587471697093,-731.774645909854,-330.628274102318,-731.774645909854,-731.774645909854,-1.98814632236042
-0.619140186803354,-35.2365684980751,-12.2803096532531,-12.7129601033633,-134.038444299566,-2.46881158363462,-155.747061795413,-8.82472904796339,-2.72906576459844,-1.80828676049387,-5.50033190880897,-75.8121244159704,-731.774645909854,-96.1183703904244,-152.032797334569,-462.978485198376,-205.184758564248,-20.433015464969,-59.3681316817752,-731.774645909854,-731.774645909854,-731.774645909854,-386.968078888226,-387.795779304939,-731.774645909854,-300.945598907513,-731.774645909854,-731.774645909854,-1.94175294811337
-0.780308901674454,-14.9957446954269,-12.7671278830297,-2.93667796874402,-2.06465447379875,-1.33915451594133,-78.3252200660322,-20.3917710157828,-9.1312246724849,-7.79073895371371,-14.095636798694,-67.8961720134448,-731.774645909854,-89.8337673562759,-142.959578817058,-384.549780381114,-184.617046110477,-33.8035819069297,-74.8997537148332,-731.774645909854,-731.774645909854,-731.774645909854,-336.90839350682,-330.127845225241,-731.774645909854,-254.338476583221,-731.774645909854,-731.774645909854,-2.31022456292074
-0.743263955567699,-10.8636215985385,-9.87757759240214,-6.08161344952823,-74.7764916613933,-0.786189691927393,-53.3883350919884,-17.5354850065493,-14.3922082579891,-12.458673997724,-20.200755872291,-68.3698571581129,-731.774645909854,-87.3871045030008,-143.227307381834,-358.376050603883,-180.048117046528,-33.5059459940345,-83.9970321994282,-731.774645909854,-731.774645909854,-731.774645909854,-320.915260208294,-310.703386007972,-731.774645909854,-237.849923679516,-731.774645909854,-731.774645909854,-2.71049276076716
-1.73281080744796,-0.344385880061524,-19.2327459426615,-226.012861239584,-552.061323558587,-24.9229624687371,-68.2956456725696,-143.973248148035,-50.8342859059946,-55.6843630210028,-57.2170695335484,-39.8566231960367,-280.780550373362,-13.6947002606334,-44.2614307517357,-81.5215426982909,-86.5885077642621,-143.590104280826,-164.441987685976,-731.774645909854,-678.476054741168,-272.396796894611,-122.117890830197,-106.277218372696,-731.774645909854,-65.4321590978525,-731.774645909854,-731.774645909854,-2.16668581375655
-4.35966789526925,-0.233736474980763,-26.3875630360844,-278.149398936574,-287.673809388544,-40.5629499355855,-98.6465432990655,-177.547447055054,-56.9161737789145,-60.8984534955112,-60.6747304939945,-40.7943196424705,-300.895613259735,-10.3290410920365,-32.8628885227364,-56.7311925002978,-74.7731132957385,-169.512050664164,-174.397211566987,-672.768196314311,-573.390967044287,-223.365007684906,-98.4439200819836,-85.2884674889577,-731.774645909854,-49.8761951144987,-731.774645909854,-731.774645909854,-1.6316103621693
-170.496908082916,-27.7144337949933,-382.304245538015,-731.774645909854,-731.774645909854,-706.579830738655,-691.437864442158,-731.774645909854,-457.87324315625,-402.11783258436,-403.60778590637,-568.060340524718,-107.39975779773,-160.818359467637,-55.437082971634,-30.2262590188634,-52.7236321241809,-716.4592693664,-686.482964438189,-9.66344562781326,-0.321176361275417,-12.1634173408202,-41.9864678918987,-8.9825975399763,-351.880881070844,-2.65203396523737,-339.947739586769,-338.49167226709,-1.58962225552691
-40.8616238970211,-398.543805848253,-72.2658594986936,-356.069968295503,-731.774645909854,-169.907769411069,-731.774645909854,-158.464965527982,-39.5837422793836,-10.4252450217564,-0.614243952561389,-143.035559935294,-731.774645909854,-94.3740046448088,-277.915044911518,-731.774645909854,-357.351890384588,-51.7906021122431,-2.39724952501485,-731.774645909854,-731.774645909854,-731.774645909854,-731.774645909854,-731.774645909854,-731.774645909854,-495.427530456423,-731.774645909854,-731.774645909854,-0.999800849264512
-3.19144015449227,-31.3929934926585,-40.2818236638554,-3.53984273191124,-59.3846652615095,-5.35491005141019,-106.980012586429,-0.548905160258085,-11.997362963494,-2.36039114217893,-7.85389879065835,-133.94571185096,-731.774645909854,-154.034445921073,-236.302354183561,-636.673331530283,-295.297134904509,-6.45047599330501,-90.7861611207181,-731.774645909854,-731.774645909854,-731.774645909854,-484.188849873468,-476.466336489004,-731.774645909854,-385.158332784521,-731.774645909854,-731.774645909854,-1.38148471778245
-27.8285796505802,-7.23010728647494,-27.0021218983569,-542.118001842813,-731.774645909854,-162.420294145867,-612.619663646171,-415.46466060464,-59.5834323769777,-102.061097108487,-77.7545822507795,-48.6126459685742,-731.774645909854,-6.91538650847702,-0.169299904323533,-3.34641175615488,-15.9693482674428,-272.004357046859,-175.409300402897,-633.834929535425,-384.978004980488,-100.6187092353,-65.9707600981317,-76.616350065973,-731.774645909854,-20.107761494608,-731.774645909854,-731.774645909854,-2.1301716244635
-26.3320539368855,-5.97965937089295,-30.8430850755598,-563.167325582189,-731.774645909854,-170.400541612057,-588.179776147842,-419.991775957801,-66.9548226201469,-104.452395969919,-81.6925655183201,-55.9752725481636,-731.774645909854,-7.89542718218365,-0.176873158784965,-3.23295566398727,-19.0979521497637,-284.612546281937,-186.188283801781,-584.801366663037,-352.54561073628,-90.2279571607964,-58.0394440882625,-67.9687095201189,-731.774645909854,-17.1997313708013,-731.774645909854,-731.774645909854,-2.12217351389825
-42.6804375599707,-13.828244456179,-34.2749741389027,-610.578435956086,-731.774645909854,-192.504435927681,-715.538564946525,-467.514330951274,-61.4497623888895,-118.951527092994,-90.0427729513553,-57.8364742377264,-731.774645909854,-4.64325763940945,-0.21889451290266,-2.90161280698047,-13.7703263169385,-289.258356497043,-184.866806928466,-634.715630402118,-360.229949251487,-83.9347331531519,-64.3733051636509,-78.6805074724052,-731.774645909854,-16.3318727803879,-731.774645909854,-731.774645909854,-2.02472167328504
-20.3152652379339,-3.46750947595807,-16.4634870763816,-557.996172267643,-731.774645909854,-179.238470115341,-731.774645909854,-448.238761365724,-33.8343617557628,-112.19306736469,-87.0215845010623,-24.7253037289765,-731.774645909854,-1.09332423407785,-0.849418150522515,-12.9944402015638,-3.49917639751282,-240.7374276036,-132.253549079692,-731.774645909854,-563.838365345771,-142.652279815261,-123.06582164885,-150.673955740002,-731.774645909854,-23.3102530102632,-731.774645909854,-731.774645909854,-1.73831510732697
-23.3612650801461,-9.75232415106743,-18.0407446165663,-481.738166693796,-731.774645909854,-138.958662136607,-631.12306961979,-387.215379723552,-45.7191057051105,-92.7077304726206,-66.8066560322787,-32.96563432898,-731.774645909854,-4.82851958362537,-0.20082557101867,-5.80950656180378,-11.3173372252518,-242.591926423733,-151.750024126542,-731.774645909854,-463.698366299524,-129.490097851011,-82.5601604695495,-94.7580059175188,-731.774645909854,-26.9209186607727,-731.774645909854,-731.774645909854,-1.76680957541936
-17.6506556811075,-3.08749980275409,-13.4789424004272,-507.128718404909,-731.774645909854,-155.977034367202,-731.774645909854,-411.297166122047,-31.6325661372194,-107.002057482481,-74.9492948984922,-22.6310216624589,-731.774645909854,-1.68968263548222,-0.503120246768671,-12.1965561032315,-4.40772480562533,-229.047431882438,-130.154826937644,-731.774645909854,-559.380081034085,-150.376890019511,-114.40547196926,-136.731172405501,-731.774645909854,-27.0841406191121,-731.774645909854,-731.774645909854,-1.87747666846798
-0.976624281109853,-6.69487479301872,-9.50756541036425,-6.45726279314893,-731.774645909854,-0.592491927971038,-14.1764132066873,-9.55723802603947,-29.9971331570138,-21.234630619787,-32.2718049652622,-81.015342405896,-575.793663803531,-93.3886971114652,-160.617450296796,-366.82466774497,-200.285300351937,-25.3414369200403,-106.637360323148,-731.774645909854,-731.774645909854,-731.774645909854,-330.281474263069,-311.578336003285,-731.774645909854,-235.768618659191,-731.774645909854,-731.774645909854,-2.69532905640109
-0.371385809420897,-1.39460267610588,-22.8806003496105,-167.302274382463,-731.774645909854,-10.1768523366596,-8.18535603629867,-103.950320952031,-71.8800805801027,-77.3592712145682,-82.4363155118348,-56.998677648015,-163.232949953436,-33.2717850237679,-91.9528313776354,-147.356016416231,-139.907010403567,-107.814837266483,-181.313510515147,-731.774645909854,-731.774645909854,-365.806656911208,-189.194279725598,-159.768286792643,-731.774645909854,-97.0032849013695,-731.774645909854,-731.774645909854,-2.78104097296624
-4.58854756038346,-0.114648469545111,-39.7591586976955,-318.215011795216,-731.774645909854,-46.62711783666,-48.706973247714,-182.986591576811,-86.0297581571417,-89.7560771821654,-91.591416359119,-57.7527354536107,-128.979611773602,-21.03223248715,-51.5780860576925,-69.4309955336453,-107.979395209439,-169.782456493218,-211.81176791622,-591.141517330168,-544.852857978854,-220.837714912326,-118.014792132172,-93.6081615767666,-731.774645909854,-50.4579878796206,-731.774645909854,-675.600327963594,-2.32122939861416
-5.63930395134202,-78.5112185383736,-45.8616333505679,-10.8344590621036,-330.172257609031,-15.4157622141819,-245.557074290154,-1.40031549012576,-4.03714245012318,-0.740620403563273,-4.71012383423744,-143.528057288518,-731.774645909854,-158.419417041526,-239.863599642511,-720.755628179112,-312.046781232331,-2.4325855549463,-68.7133146779078,-731.774645909854,-731.774645909854,-731.774645909854,-535.537851007622,-540.407110605435,-731.774645909854,-434.083553577291,-731.774645909854,-731.774645909854,-1.84120244996986
